age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,owns_ethereum,donated
52,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,TRUE,TRUE
26,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,TRUE,TRUE
38,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,45,FALSE,FALSE
25,Private,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,FALSE,FALSE
22,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,9,TRUE,TRUE
48,State-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1902,40,FALSE,FALSE
53,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,FALSE,FALSE
30,Self-emp-not-inc,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,TRUE,TRUE
44,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,FALSE,FALSE
32,Federal-gov,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,56,FALSE,FALSE
59,Self-emp-not-inc,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,FALSE,TRUE
49,Private,10,Divorced,Handlers-cleaners,Unmarried,Black,Female,0,0,40,FALSE,TRUE
65,NA,9,Married-civ-spouse,NA,Husband,Amer-Indian-Eskimo,Male,3818,0,40,FALSE,TRUE
31,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,FALSE,FALSE
53,Private,3,Married-civ-spouse,Craft-repair,Husband,Other,Male,5178,0,40,FALSE,FALSE
44,Private,5,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,FALSE,FALSE
36,Private,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,55,FALSE,FALSE
36,Private,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,FALSE,FALSE
37,Private,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,FALSE,FALSE
63,NA,13,Married-civ-spouse,NA,Husband,White,Male,7688,0,54,FALSE,FALSE
67,Self-emp-inc,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,20051,0,30,FALSE,FALSE
29,Private,13,Never-married,Sales,Unmarried,Black,Male,0,0,40,TRUE,TRUE
52,Private,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,FALSE,TRUE
37,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1628,40,TRUE,FALSE
21,Private,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,FALSE,FALSE
36,Private,10,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,38,FALSE,FALSE
24,Private,9,Never-married,Machine-op-inspct,Other-relative,Black,Female,0,0,30,TRUE,TRUE
31,Private,9,Never-married,Exec-managerial,Own-child,Black,Male,0,0,40,FALSE,FALSE
54,Federal-gov,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,35,FALSE,TRUE
44,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,TRUE,TRUE
18,Private,10,Never-married,Handlers-cleaners,Own-child,Other,Male,0,0,30,TRUE,TRUE
41,Private,9,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,FALSE,FALSE
37,Self-emp-inc,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,70,TRUE,FALSE
30,Private,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,FALSE,FALSE
26,State-gov,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,20,TRUE,TRUE
68,Self-emp-not-inc,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,TRUE,TRUE
31,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,FALSE,FALSE
48,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,FALSE,TRUE
80,NA,9,Married-civ-spouse,NA,Husband,White,Male,0,0,8,FALSE,TRUE
26,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,FALSE,FALSE
63,Private,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,FALSE,FALSE
19,Private,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,20,TRUE,TRUE
30,NA,10,Never-married,NA,Own-child,White,Female,0,0,30,FALSE,FALSE
42,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,TRUE,FALSE
64,Federal-gov,12,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,FALSE,FALSE
32,Private,13,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,TRUE,TRUE
50,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,47,FALSE,TRUE
73,Private,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,40,FALSE,TRUE
32,Private,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,TRUE,TRUE
53,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,45,FALSE,FALSE
58,Private,13,Divorced,Sales,Not-in-family,White,Male,0,0,40,FALSE,TRUE
37,Local-gov,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,FALSE,FALSE
24,Private,10,Never-married,Craft-repair,Own-child,White,Male,0,0,15,TRUE,TRUE
53,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,FALSE,FALSE
23,Private,10,Never-married,Exec-managerial,Own-child,Other,Female,0,0,40,FALSE,FALSE
42,NA,12,Never-married,NA,Other-relative,White,Female,0,0,40,TRUE,TRUE
30,Private,9,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,0,0,40,FALSE,FALSE
38,Private,13,Never-married,Other-service,Own-child,White,Female,0,0,35,TRUE,TRUE
28,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,FALSE,FALSE
19,Private,8,Never-married,Other-service,Own-child,White,Female,0,0,20,TRUE,TRUE
45,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,FALSE,TRUE
26,Private,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,TRUE,TRUE
33,Private,5,Never-married,Sales,Unmarried,White,Female,0,0,40,FALSE,FALSE
29,Private,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,FALSE,FALSE
54,Private,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,55,FALSE,FALSE
23,Private,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,FALSE,FALSE
43,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,FALSE,FALSE
37,Private,5,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,30,FALSE,FALSE
31,Private,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,FALSE,FALSE
56,Self-emp-inc,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1651,40,TRUE,FALSE
25,Private,7,Never-married,Craft-repair,Own-child,White,Male,0,0,40,FALSE,FALSE
17,Private,7,Never-married,Other-service,Own-child,Black,Female,0,0,25,TRUE,TRUE
37,Private,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,68,TRUE,FALSE
60,Private,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,FALSE,TRUE
59,Federal-gov,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,40,FALSE,TRUE
59,Federal-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,FALSE,FALSE
46,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,FALSE,FALSE
28,NA,9,Married-civ-spouse,NA,Other-relative,White,Male,0,0,16,TRUE,TRUE
33,NA,9,Never-married,NA,Not-in-family,White,Male,0,0,40,FALSE,FALSE
24,Private,9,Never-married,Craft-repair,Own-child,White,Male,0,1408,50,TRUE,FALSE
29,Private,9,Married-civ-spouse,Other-service,Wife,White,Female,4386,0,40,FALSE,FALSE
33,Self-emp-not-inc,11,Divorced,Other-service,Unmarried,White,Female,0,0,99,TRUE,FALSE
29,NA,9,Married-civ-spouse,NA,Husband,White,Male,0,0,40,FALSE,FALSE
23,State-gov,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,FALSE,FALSE
20,Private,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,25,TRUE,TRUE
60,Private,9,Widowed,Other-service,Not-in-family,White,Female,0,0,44,FALSE,TRUE
44,Private,6,Never-married,Sales,Unmarried,Other,Female,0,0,35,FALSE,FALSE
18,Private,9,Never-married,Transport-moving,Own-child,White,Male,1055,0,25,TRUE,TRUE
52,Federal-gov,8,Never-married,Other-service,Unmarried,Black,Female,0,0,40,FALSE,TRUE
31,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,FALSE,FALSE
30,Private,13,Widowed,Prof-specialty,Unmarried,White,Female,0,0,55,FALSE,FALSE
33,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3781,0,40,FALSE,FALSE
20,Private,10,Never-married,Other-service,Not-in-family,White,Female,0,0,32,TRUE,TRUE
27,NA,13,Married-civ-spouse,NA,Wife,Black,Female,0,0,35,FALSE,FALSE
33,Private,11,Separated,Adm-clerical,Own-child,Black,Female,0,0,50,FALSE,FALSE
25,Private,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,35,FALSE,FALSE
63,Private,9,Separated,Craft-repair,Not-in-family,White,Female,0,0,20,FALSE,TRUE
63,Self-emp-not-inc,10,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,35,FALSE,TRUE
43,Private,9,Separated,Sales,Not-in-family,White,Female,0,0,30,FALSE,TRUE
58,Private,7,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,FALSE,TRUE
70,NA,11,Widowed,NA,Unmarried,White,Female,0,0,35,FALSE,TRUE
35,Private,11,Never-married,Adm-clerical,Own-child,White,Female,14344,0,40,FALSE,FALSE
42,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,FALSE,FALSE
20,Local-gov,10,Never-married,Protective-serv,Own-child,White,Male,0,0,25,TRUE,TRUE
35,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,FALSE,FALSE
62,Private,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,FALSE,FALSE
41,Private,9,Divorced,Craft-repair,Unmarried,White,Female,1506,0,50,FALSE,FALSE
43,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,TRUE,TRUE
19,Private,8,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,FALSE,FALSE
46,Private,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,FALSE,TRUE
47,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,FALSE,FALSE
36,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,FALSE,FALSE
45,Private,12,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,TRUE,TRUE
48,Private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,FALSE,FALSE
29,Private,12,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,TRUE,TRUE
48,State-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,FALSE,FALSE
36,Private,9,Divorced,Sales,Unmarried,Black,Female,0,0,25,TRUE,TRUE
58,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,FALSE,TRUE
43,Private,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,FALSE,FALSE
59,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,4,FALSE,TRUE
42,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,TRUE,TRUE
33,Federal-gov,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,FALSE,FALSE
23,Federal-gov,10,Never-married,Armed-Forces,Other-relative,White,Male,0,0,40,FALSE,FALSE
21,Private,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,TRUE,TRUE
48,Private,3,Divorced,Machine-op-inspct,Unmarried,Other,Female,0,0,40,FALSE,FALSE
32,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,FALSE,FALSE
31,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,FALSE,FALSE
66,Local-gov,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,FALSE,TRUE
23,Local-gov,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,32,TRUE,TRUE
52,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,FALSE,FALSE
17,Private,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,TRUE,TRUE
35,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,43,FALSE,FALSE
39,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,55,FALSE,FALSE
21,NA,10,Never-married,NA,Not-in-family,White,Female,0,0,10,TRUE,TRUE
24,Private,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,FALSE,FALSE
45,Private,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,84,FALSE,FALSE
25,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,2001,50,TRUE,FALSE
29,Federal-gov,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,TRUE,TRUE
56,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,5178,0,44,FALSE,FALSE
34,Self-emp-not-inc,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,FALSE,FALSE
64,Local-gov,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,FALSE,FALSE
27,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,39,FALSE,FALSE
47,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,4650,0,40,FALSE,TRUE
36,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,3103,0,42,FALSE,FALSE
44,Federal-gov,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,FALSE,TRUE
31,Private,9,Never-married,Farming-fishing,Not-in-family,Black,Female,0,0,60,TRUE,FALSE
23,Private,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,35,FALSE,FALSE
45,Local-gov,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,FALSE,FALSE
31,Local-gov,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,64,TRUE,FALSE
45,Private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,TRUE,FALSE
42,Private,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,35,FALSE,FALSE
33,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,FALSE,FALSE
33,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,TRUE,TRUE
30,Self-emp-not-inc,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,FALSE,FALSE
25,Private,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,42,FALSE,FALSE
33,Private,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,32,TRUE,TRUE
70,Self-emp-not-inc,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2246,8,FALSE,FALSE
22,Private,5,Never-married,Transport-moving,Own-child,White,Male,0,0,40,FALSE,FALSE
30,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,FALSE,FALSE
46,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,FALSE,FALSE
43,Self-emp-not-inc,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,TRUE,FALSE
37,Private,4,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,25,FALSE,FALSE
59,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,FALSE,FALSE
51,Self-emp-not-inc,9,Never-married,Farming-fishing,Unmarried,White,Male,0,0,45,FALSE,TRUE
47,Private,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,2885,0,65,TRUE,FALSE
36,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,TRUE,FALSE
73,Local-gov,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,6,FALSE,FALSE
32,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,TRUE,TRUE
34,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,FALSE,FALSE
51,Local-gov,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,40,FALSE,TRUE
20,Private,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,45,FALSE,FALSE
57,Private,10,Married-civ-spouse,Other-service,Husband,Other,Male,0,0,40,FALSE,TRUE
19,Private,10,Never-married,Other-service,Own-child,White,Male,0,0,20,TRUE,TRUE
45,Private,8,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,FALSE,FALSE
55,Private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,FALSE,FALSE
60,Private,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,40,FALSE,TRUE
19,Private,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,FALSE,FALSE
35,Private,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,FALSE,FALSE
20,Private,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,30,TRUE,TRUE
34,Local-gov,13,Never-married,Prof-specialty,Other-relative,Black,Male,0,0,15,TRUE,TRUE
26,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,FALSE,FALSE
73,Federal-gov,10,Widowed,Tech-support,Not-in-family,White,Female,3273,0,40,FALSE,TRUE
27,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,TRUE,TRUE
37,Self-emp-not-inc,11,Never-married,Farming-fishing,Own-child,White,Male,0,0,84,TRUE,FALSE
73,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,FALSE,TRUE
46,Federal-gov,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,1848,40,FALSE,FALSE
36,Local-gov,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,FALSE,FALSE
54,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,FALSE,FALSE
49,Private,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,FALSE,FALSE
68,Local-gov,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,FALSE,TRUE
34,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,1590,50,TRUE,FALSE
30,Private,11,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,FALSE,FALSE
28,Private,13,Never-married,Sales,Unmarried,White,Male,0,0,50,TRUE,TRUE
28,Private,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,FALSE,FALSE
25,Local-gov,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,FALSE,FALSE
26,Private,10,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,40,FALSE,FALSE
40,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,55,FALSE,FALSE
32,Local-gov,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,FALSE,FALSE
60,NA,7,Married-spouse-absent,NA,Unmarried,Black,Female,0,0,20,FALSE,TRUE
18,Private,8,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,30,TRUE,TRUE
36,Private,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,TRUE,TRUE
26,Private,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,TRUE,TRUE
24,Private,9,Never-married,Prof-specialty,Own-child,White,Female,0,0,45,FALSE,FALSE
90,Local-gov,9,Married-civ-spouse,Other-service,Husband,White,Male,6767,0,40,FALSE,TRUE
20,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,FALSE,FALSE
27,Private,13,Separated,Tech-support,Own-child,White,Male,0,0,50,TRUE,TRUE
58,Local-gov,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,TRUE,TRUE
37,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,FALSE,FALSE
65,NA,9,Widowed,NA,Unmarried,White,Female,2329,0,75,TRUE,FALSE
28,Private,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,FALSE,FALSE
36,Local-gov,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,60,TRUE,FALSE
45,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,FALSE,FALSE
23,Private,9,Never-married,Sales,Not-in-family,White,Male,0,0,48,FALSE,FALSE
69,Local-gov,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,FALSE,TRUE
58,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,FALSE,TRUE
22,Private,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,TRUE,TRUE
58,Self-emp-not-inc,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,FALSE,TRUE
53,Federal-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,FALSE,FALSE
44,Self-emp-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,TRUE,FALSE
31,Private,6,Never-married,Other-service,Not-in-family,White,Male,0,0,40,FALSE,FALSE
46,Private,13,Divorced,Machine-op-inspct,Unmarried,Other,Female,0,0,40,TRUE,TRUE
48,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,FALSE,TRUE
46,Federal-gov,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,FALSE,TRUE
43,Private,5,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,625,40,FALSE,FALSE
43,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,FALSE,FALSE
17,Self-emp-inc,6,Never-married,Sales,Own-child,White,Male,0,0,15,TRUE,TRUE
20,Private,10,Never-married,Sales,Own-child,White,Male,0,0,40,FALSE,FALSE
22,Private,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,FALSE,FALSE
19,NA,10,Never-married,NA,Own-child,White,Male,0,0,35,FALSE,FALSE
35,Private,10,Divorced,Other-service,Unmarried,White,Female,0,0,40,FALSE,FALSE
29,Private,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,TRUE,TRUE
18,NA,10,Never-married,NA,Own-child,White,Female,0,0,40,FALSE,FALSE
25,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,FALSE,FALSE
54,Private,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,FALSE,FALSE
23,Private,10,Married-civ-spouse,Sales,Own-child,White,Female,0,0,16,TRUE,TRUE
36,Private,3,Separated,Priv-house-serv,Unmarried,Other,Female,0,0,35,FALSE,FALSE
26,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,FALSE,FALSE
25,Local-gov,9,Never-married,Other-service,Own-child,White,Male,0,0,40,FALSE,FALSE
46,Private,5,Divorced,Other-service,Unmarried,White,Female,0,0,40,FALSE,FALSE
41,Private,10,Divorced,Craft-repair,Not-in-family,White,Female,0,0,50,FALSE,FALSE
31,Private,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,FALSE,FALSE
48,Federal-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,FALSE,FALSE
52,Self-emp-inc,14,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,50,TRUE,TRUE
22,Federal-gov,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,43,FALSE,FALSE
18,Private,9,Never-married,Craft-repair,Own-child,White,Male,0,0,25,TRUE,TRUE
46,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,FALSE,TRUE
34,Local-gov,10,Never-married,Protective-serv,Own-child,White,Male,0,0,40,FALSE,FALSE
30,Federal-gov,9,Married-civ-spouse,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Male,0,0,48,FALSE,FALSE
31,Private,7,Never-married,Other-service,Not-in-family,White,Male,0,0,40,FALSE,FALSE
21,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,FALSE,FALSE
41,Self-emp-not-inc,9,Divorced,Sales,Not-in-family,White,Male,3674,0,45,FALSE,FALSE
